Date,SSE50,CSI300,CSI500
2017/3/29,2352.69,3465.19,6480.54
2017/3/30,2346.67,3436.76,6375.74
2017/3/31,2359.75,3456.05,6401.65
2017/4/5,2384.26,3503.89,6539.97
2017/4/6,2390.39,3514.05,6559.65
2017/4/7,2388.27,3517.46,6578.73
2017/4/10,2379.16,3505.14,6566.54
2017/4/11,2382.11,3517.33,6629.17
2017/4/12,2378.86,3509.44,6576.48
2017/4/13,2368.11,3514.57,6615.7
2017/4/14,2355.52,3486.5,6528.16
2017/4/17,2357.52,3479.94,6456.6
2017/4/18,2337.35,3462.74,6418.21
2017/4/19,2325.04,3445.88,6350.65
2017/4/20,2335.65,3461.55,6347.77
2017/4/21,2347.67,3466.79,6300.71
2017/4/24,2341.93,3431.26,6138.5
2017/4/25,2344.74,3440.97,6160.46
2017/4/26,2344.5,3445.18,6176.4
2017/4/27,2351.64,3446.72,6192.3
2017/4/28,2347.04,3439.75,6211.86
2017/5/2,2336.79,3426.58,6216.12
2017/5/3,2329.77,3413.13,6197.48
2017/5/4,2325.43,3404.39,6176.31
2017/5/5,2320.6,3382.55,6089.68
2017/5/8,2326.1,3358.81,5975.54
2017/5/9,2316.29,3352.53,6012
2017/5/10,2324.92,3337.7,5885.84
2017/5/11,2339.29,3356.65,5872.64
2017/5/12,2375.45,3385.38,5863.78
2017/5/15,2381.75,3399.19,5893.51
2017/5/16,2381.32,3428.65,6014.73
2017/5/17,2363.56,3409.97,6027.65
2017/5/18,2354.75,3398.11,5976.3
2017/5/19,2361.66,3403.85,5974.98
2017/5/22,2381.55,3411.24,5888.81
2017/5/23,2411.8,3424.19,5764.88
2017/5/24,2407.57,3424.17,5799.25
2017/5/25,2473.5,3485.66,5850.8
2017/5/26,2471.21,3480.43,5836.93
2017/5/31,2479.08,3492.88,5824.1
2017/6/1,2496.45,3497.74,5710
2017/6/2,2475.46,3486.51,5772.52
2017/6/5,2450.35,3468.75,5815.8
2017/6/6,2466.01,3492.88,5841.52
2017/6/7,2484.03,3533.87,5955.02
2017/6/8,2507.03,3560.98,5958.98
2017/6/9,2519.27,3576.17,5969.27
2017/6/12,2521.17,3574.39,5902.86
2017/6/13,2515.14,3582.27,5980.06
2017/6/14,2477.32,3535.3,5966.43
2017/6/15,2461.97,3528.79,6021.17
2017/6/16,2452.79,3518.76,6013
2017/6/19,2484.12,3553.67,6057.41
2017/6/20,2474.43,3546.49,6066.9
2017/6/21,2497.25,3587.96,6078.19
2017/6/22,2516.67,3590.34,5992.34
2017/6/23,2529.1,3622.88,6010.31
2017/6/26,2543.32,3668.09,6111.64
2017/6/27,2554.7,3674.72,6113.17
2017/6/28,2537.64,3646.17,6086.21
2017/6/29,2552.98,3668.83,6116.99
2017/6/30,2549.97,3666.8,6138.16
2017/7/3,2534.37,3650.85,6177.4
2017/7/4,2511.15,3619.98,6146.85
2017/7/5,2548.1,3659.68,6193.96
2017/7/6,2553.88,3660.1,6201.65
2017/7/7,2543.66,3655.93,6226.01
2017/7/10,2550.11,3653.69,6206.56
2017/7/11,2570.59,3670.81,6128.99
2017/7/12,2565.14,3658.82,6132.99
2017/7/13,2600.95,3686.92,6149.93
2017/7/14,2622.98,3703.09,6128.74
2017/7/17,2631.41,3663.56,5876.46
2017/7/18,2624.31,3667.18,5938.43
2017/7/19,2657.89,3729.75,6059.36
2017/7/20,2665.45,3747.88,6099.28
2017/7/21,2639.21,3728.6,6126.11
2017/7/24,2654.38,3743.47,6167.13
2017/7/25,2643.07,3719.56,6153.6
2017/7/26,2636.2,3705.39,6146.7
2017/7/27,2636.63,3712.19,6184.02
2017/7/28,2636.39,3721.89,6215.46
2017/7/31,2638.12,3737.87,6298
2017/8/1,2681.81,3770.38,6286.54
2017/8/2,2680.63,3760.85,6251.86
2017/8/3,2646.22,3727.83,6261.97
2017/8/4,2627.8,3707.58,6225.12
2017/8/7,2634.18,3726.79,6303.42
2017/8/8,2635.18,3732.21,6303.72
2017/8/9,2620.38,3731.04,6340.02
2017/8/10,2611.34,3715.92,6289.22
2017/8/11,2570.26,3647.35,6161.19
2017/8/14,2591.45,3694.68,6292.64
2017/8/15,2605.24,3706.06,6314.76
2017/8/16,2595,3701.42,6318.8
2017/8/17,2604.08,3721.28,6366.03
2017/8/18,2613.26,3724.67,6347.76
2017/8/21,2616.82,3740.99,6403.78
2017/8/22,2643.5,3752.3,6375.98
2017/8/23,2659.78,3756.09,6322.78
2017/8/24,2646.4,3734.65,6278.59
2017/8/25,2706.24,3795.75,6346.53
2017/8/28,2736.46,3842.71,6424.58
2017/8/29,2739.13,3834.54,6408.16
2017/8/30,2728.23,3834.3,6453.46
2017/8/31,2714.63,3822.09,6470.43
2017/9/1,2710.12,3830.54,6526.5
2017/9/4,2711.35,3845.62,6564.68
2017/9/5,2729.85,3857.05,6571.86
2017/9/6,2714.33,3849.45,6607.12
2017/9/7,2691.83,3829.87,6558.6
2017/9/8,2686.69,3825.99,6574.18
2017/9/11,2674.75,3825.65,6649.63
2017/9/12,2692.54,3837.93,6644.01
2017/9/13,2687.67,3842.61,6684.38
2017/9/14,2672.84,3829.96,6672.18
2017/9/15,2668.38,3831.3,6622.04
2017/9/18,2674.18,3843.14,6669.45
2017/9/19,2670.69,3832.12,6636.02
2017/9/20,2662.63,3842.44,6692.47
2017/9/21,2675.55,3837.82,6612.05
2017/9/22,2679.05,3837.73,6572.01
2017/9/25,2680.65,3817.79,6489.84
2017/9/26,2678.99,3820.78,6520.72
2017/9/27,2661.55,3821.2,6583.14
2017/9/28,2661.28,3822.54,6567.79
2017/9/29,2672.33,3836.5,6603.26
2017/10/9,2692.08,3882.21,6678.37
2017/10/10,2695.54,3889.86,6705.48
2017/10/11,2707.52,3902.69,6666.47
2017/10/12,2718.35,3912.95,6659.1
2017/10/13,2713.38,3921,6709.82
2017/10/16,2726.64,3913.45,6619.21
2017/10/17,2723.53,3913.07,6612.94
2017/10/18,2753.01,3944.16,6563.44
2017/10/19,2756.04,3931.25,6501.4
2017/10/20,2737.64,3926.85,6571.42
2017/10/23,2734.37,3930.8,6612.76
2017/10/24,2753.65,3959.4,6603
2017/10/25,2752.14,3976.95,6647.89
2017/10/26,2771.04,3993.58,6671.93
2017/10/27,2814.27,4021.97,6630.81
2017/10/30,2809.11,4009.72,6511.76
2017/10/31,2793.71,4006.72,6560.21
2017/11/1,2789.4,3996.62,6552.95
2017/11/2,2794.1,3997.13,6484.93
2017/11/3,2800.47,3992.7,6426.98
2017/11/6,2792.22,4020.89,6511.1
2017/11/7,2821.96,4054.25,6551.94
2017/11/8,2819.96,4048.01,6561.69
2017/11/9,2832.96,4075.9,6611.35
2017/11/10,2862.34,4111.91,6641.22
2017/11/13,2873.51,4128.07,6671.21
2017/11/14,2861.42,4099.35,6614.51
2017/11/15,2850.05,4073.67,6537.66
2017/11/16,2879.4,4105.01,6558.31
2017/11/17,2938.8,4120.85,6361.94
2017/11/20,2941.15,4143.83,6433.17
2017/11/21,2987.17,4217.7,6456.35
2017/11/22,3012.36,4227.57,6439.44
2017/11/23,2940.73,4102.4,6274.51
2017/11/24,2936.83,4104.2,6278.03
2017/11/27,2917.31,4049.95,6194.55
2017/11/28,2897.11,4055.82,6299.31
2017/11/29,2893.28,4053.75,6318.37
2017/11/30,2863.45,4006.1,6263.42
2017/12/1,2842.18,3998.14,6316.41
2017/12/4,2861.36,4018.86,6279.62
2017/12/5,2910.48,4040.17,6132.91
2017/12/6,2875.73,4015.82,6172.8
2017/12/7,2848.89,3971.06,6135.47
2017/12/8,2865.34,4003.38,6203.14
2017/12/11,2899.1,4069.5,6286.17
2017/12/12,2850.2,4016.02,6233.21
2017/12/13,2872.94,4050.09,6277.44
2017/12/14,2850.05,4026.15,6284.08
2017/12/15,2820.17,3980.86,6235.76
2017/12/18,2829.06,3985.29,6199.99
2017/12/19,2873.03,4035.33,6251.24
2017/12/20,2879.64,4030.49,6199.36
2017/12/21,2895.37,4067.85,6238.5
2017/12/22,2880.77,4054.6,6242.88
2017/12/25,2880.1,4041.54,6185.59
2017/12/26,2894.34,4053.62,6220.15
2017/12/27,2839.63,3991.21,6173.15
2017/12/28,2859.05,4018.9,6204.27
2017/12/29,2860.44,4030.85,6250.82
2018/1/2,2908.73,4087.4,6332.23
2018/1/3,2913.26,4111.39,6388.25
2018/1/4,2919.48,4128.81,6417.54
2018/1/5,2932.36,4138.75,6417.25
2018/1/8,2947.76,4160.16,6446.18
2018/1/9,2969.32,4189.3,6445.75
2018/1/10,2995.56,4207.81,6405.94
2018/1/11,2997.04,4205.59,6425.94
2018/1/12,3018.6,4225,6399.37
2018/1/15,3048.81,4225.24,6253.38
2018/1/16,3063.86,4258.47,6301.13
2018/1/17,3076.18,4248.12,6267.46
2018/1/18,3106.55,4271.42,6286.8
2018/1/19,3117.82,4285.4,6272.38
2018/1/22,3130.33,4336.6,6347.64
2018/1/23,3176.5,4382.61,6355
2018/1/24,3180.33,4389.89,6394.3
2018/1/25,3157.46,4365.08,6382.72
2018/1/26,3172.78,4381.3,6383.63
2018/1/29,3120.7,4302.02,6309.88
2018/1/30,3079.12,4256.1,6313.44
2018/1/31,3116.83,4275.9,6189.34
2018/2/1,3141.23,4245.9,5984.74
2018/2/2,3149.64,4271.23,6004.85
2018/2/5,3181.34,4274.15,5998.22
2018/2/6,3117.49,4148.89,5704.26
2018/2/7,3029.6,4050.5,5711.33
2018/2/8,2945.84,4012.05,5766.48
2018/2/9,2810.03,3840.65,5554.9
2018/2/12,2805.21,3890.1,5699.1
2018/2/13,2852.72,3935.63,5736.95
2018/2/14,2871.79,3966.96,5754.83
2018/2/22,2931.88,4052.73,5875.73
2018/2/23,2957.17,4071.09,5897.68
2018/2/26,2973.79,4118.42,6029.68
2018/2/27,2927.1,4058.98,6010.56
2018/2/28,2878.67,4023.64,6023.68
2018/3/1,2891.3,4049.09,6090.22
2018/3/2,2864.18,4016.46,6056.34
2018/3/5,2863.99,4018.1,6064.1
2018/3/6,2892.48,4066.56,6145.58
2018/3/7,2878.15,4036.65,6086.49
2018/3/8,2898.25,4077.6,6131.51
2018/3/9,2908.2,4108.87,6206.98
2018/3/12,2909.58,4127.67,6295.78
2018/3/13,2883.38,4091.25,6254.15
2018/3/14,2871.33,4073.34,6189.32
2018/3/15,2894.98,4096.16,6180.11
2018/3/16,2870.73,4056.42,6146.31
2018/3/19,2897.26,4074.25,6153.83
2018/3/20,2904.4,4077.7,6173.7
2018/3/21,2894.18,4061.05,6129.2
2018/3/22,2866.67,4020.35,6101.23
2018/3/23,2791.47,3904.94,5787.15
2018/3/26,2738.87,3879.89,5902.96
2018/3/27,2747.59,3913.27,6034.78
2018/3/28,2694.83,3842.72,5973.34
2018/3/29,2738.79,3894.05,6034.86
2018/3/30,2722.15,3898.5,6114.74
2018/4/2,2711.37,3886.92,6121.96
2018/4/3,2697.27,3862.48,6059.71
2018/4/4,2702.37,3854.86,6017.69
2018/4/9,2715.73,3852.93,6025.65
2018/4/10,2780.8,3927.17,6063.74
2018/4/11,2785.34,3938.34,6086.61
2018/4/12,2749.7,3898.64,6051.33
2018/4/13,2726.4,3871.14,6027.19
2018/4/16,2664.7,3808.86,6012.41
2018/4/17,2635.7,3748.64,5890.86
2018/4/18,2653.77,3766.28,5970.66
2018/4/19,2682.55,3811.84,6004.73
2018/4/20,2647.38,3760.85,5880.84
2018/4/23,2664.92,3766.33,5823.92
2018/4/24,2722.85,3843.49,5957.19
2018/4/25,2702.98,3828.7,5959.42
2018/4/26,2666.02,3755.49,5847.98
2018/4/27,2653.54,3756.88,5860.98
2018/5/2,2652.73,3763.65,5855.32
2018/5/3,2663.98,3793,5910.61
2018/5/4,2646.35,3774.6,5909.29
2018/5/7,2683.85,3834.19,6019.14
2018/5/8,2722.88,3878.68,6041.81
2018/5/9,2717.24,3871.62,6029.23
2018/5/10,2729.4,3893.06,6040.57
2018/5/11,2724.72,3872.84,5991.34
2018/5/14,2753.54,3909.29,5967.55
2018/5/15,2750.83,3924.1,6020.57
2018/5/16,2716.78,3892.84,6004.07
2018/5/17,2700.88,3864.05,5973.78
2018/5/18,2740.53,3903.06,5995.15
2018/5/21,2745.8,3921.24,6072.2
2018/5/22,2728,3906.21,6092.91
2018/5/23,2683.69,3854.58,6013.85
2018/5/24,2665.68,3827.22,5992.62
2018/5/25,2661.29,3816.5,5917.8
2018/5/28,2673.2,3833.26,5891.26
2018/5/29,2663.4,3804.01,5835.45
2018/5/30,2605.9,3723.37,5682.59
2018/5/31,2658.29,3802.38,5754.47
2018/6/1,2647.19,3770.59,5685.12
2018/6/4,2694.58,3807.58,5683.15
2018/6/5,2707.02,3845.32,5779.08
2018/6/6,2692.18,3837.35,5774.26
2018/6/7,2695.24,3831.01,5738.02
2018/6/8,2652.08,3779.62,5669.3
2018/6/11,2660.41,3779.98,5632.36
2018/6/12,2687.7,3825.95,5693.35
2018/6/13,2671.63,3788.34,5607.02
2018/6/14,2671.3,3773.37,5586.93
2018/6/15,2667.98,3753.43,5483.94
2018/6/19,2599.78,3621.12,5141.71
2018/6/20,2598.33,3635.44,5198.39
2018/6/21,2579.05,3592.97,5089.25
2018/6/22,2583.71,3608.9,5160.12
2018/6/25,2536.46,3560.48,5125.03
2018/6/26,2506.72,3531.11,5160.28
2018/6/27,2452.64,3459.26,5109.5
2018/6/28,2425.18,3423.53,5055.11
2018/6/29,2479.91,3510.98,5217.76
2018/7/2,2386.38,3407.96,5138.78
2018/7/3,2388.98,3409.28,5197.13
2018/7/4,2368.43,3363.75,5121.34
2018/7/5,2374.36,3342.44,4982.76
2018/7/6,2402.62,3365.12,4996.63
2018/7/9,2471.29,3459.18,5107.55
2018/7/10,2471.23,3467.52,5136.53
2018/7/11,2432.28,3407.53,5036.16
2018/7/12,2474.62,3481.06,5172.5
2018/7/13,2476.86,3492.69,5204.19
2018/7/16,2448.77,3472.09,5195.2
2018/7/17,2430.44,3449.38,5196.2
2018/7/18,2420.76,3431.32,5156.64
2018/7/19,2426.16,3428.34,5111.33
2018/7/20,2493.77,3492.89,5175.25
2018/7/23,2526.81,3525.75,5214
2018/7/24,2563.58,3581.71,5304.64
2018/7/25,2563.69,3577.75,5308.66
2018/7/26,2530.99,3536.25,5273.48
2018/7/27,2525.09,3521.23,5249.29
2018/7/30,2541.31,3515.08,5185.15
2018/7/31,2545.12,3517.66,5188.72
2018/8/1,2490.25,3447.39,5105.37
2018/8/2,2440.31,3370.96,4996.01
2018/8/3,2413.5,3315.28,4929.75
2018/8/6,2406.54,3273.27,4825.25
2018/8/7,2479.78,3368.87,4956.87
2018/8/8,2447,3314.51,4880.57
2018/8/9,2504.62,3397.53,5004.77
2018/8/10,2503.21,3405.02,5030.51
2018/8/13,2478.51,3390.34,5055.28
2018/8/14,2469.2,3372.91,5037.88
2018/8/15,2408.72,3291.98,4932.81
2018/8/16,2405.16,3276.73,4888.37
2018/8/17,2374.17,3229.62,4803.03
2018/8/20,2409.13,3267.25,4832.65
2018/8/21,2452.38,3326.65,4891.98
2018/8/22,2450.15,3307.95,4837.02
2018/8/23,2461.07,3320.03,4863.67
2018/8/24,2472,3325.33,4852.29
2018/8/27,2522.34,3406.57,4960.07
2018/8/28,2511.15,3400.17,4974.21
2018/8/29,2503.48,3386.57,4941.96
2018/8/30,2479.21,3351.09,4867.12
2018/8/31,2474.48,3334.5,4814.82
2018/9/3,2465.88,3321.82,4838.87
2018/9/4,2500.44,3363.9,4890.28
2018/9/5,2441.23,3298.14,4815.03
2018/9/6,2416.03,3262.88,4793.35
2018/9/7,2437.68,3277.64,4791.78
2018/9/10,2413.43,3230.07,4704.88
2018/9/11,2398.77,3224.21,4702.9
2018/9/12,2381.39,3202.02,4693.97
2018/9/13,2415.31,3236.57,4721.21
2018/9/14,2425.42,3242.09,4670.08
2018/9/17,2399.88,3204.92,4602.39
2018/9/18,2458.77,3269.43,4683.51
2018/9/19,2487.08,3312.48,4736.89
2018/9/20,2487.42,3310.13,4733.48
2018/9/21,2573.6,3410.49,4805.22
2018/9/25,2547.79,3379.8,4792.55
2018/9/26,2582.77,3417.24,4815.63
2018/9/27,2575.45,3403.59,4755.38
2018/9/28,2606.67,3438.86,4800.73
2018/10/8,2486.82,3290.9,4646.49
2018/10/9,2491.66,3288.69,4634.89
2018/10/10,2494.06,3281.6,4629.89
2018/10/11,2390.5,3124.11,4307.42
2018/10/12,2444.13,3170.73,4278.04
2018/10/15,2412.48,3126.45,4199.15
2018/10/16,2415.49,3100.97,4099.68
2018/10/17,2429.21,3118.25,4133.38
2018/10/18,2369.07,3044.39,4018.46
2018/10/19,2446.32,3134.95,4127.99
2018/10/22,2540.15,3270.27,4333.14
2018/10/23,2464.81,3183.43,4253.56
2018/10/24,2477.49,3188.2,4245.49
2018/10/25,2485.1,3194.31,4234.42
2018/10/26,2468.91,3173.64,4233.96
2018/10/29,2389.58,3076.89,4162.53
2018/10/30,2415.65,3110.26,4204.54
2018/10/31,2451.12,3153.82,4272.55
2018/11/1,2460.16,3177.03,4298.98
2018/11/2,2542.77,3290.25,4437.95
2018/11/5,2511.59,3262.84,4440.83
2018/11/6,2499.68,3243.15,4438.1
2018/11/7,2482.33,3221.91,4415.14
2018/11/8,2486,3212.77,4382.33
2018/11/9,2434.21,3167.44,4368.61
2018/11/12,2444.97,3205.14,4481.69
2018/11/13,2462.97,3237.38,4563.54
2018/11/14,2429.99,3204.94,4545.51
2018/11/15,2459.14,3242.37,4619.81
2018/11/16,2461.44,3257.67,4659.1
2018/11/19,2492.08,3294.6,4670.74
2018/11/20,2446.79,3218.41,4537.45
2018/11/21,2451.27,3226.49,4554.67
2018/11/22,2437.64,3214.43,4551.33
2018/11/23,2399.2,3143.48,4374.76
2018/11/26,2401.9,3141.24,4367.46
2018/11/27,2394.29,3137.24,4387.65
2018/11/28,2421.13,3178.93,4441.86
2018/11/29,2401.85,3137.65,4345.7
2018/11/30,2428.04,3172.69,4376.65
2018/12/3,2488.06,3260.95,4515.17
2018/12/4,2496.14,3267.71,4536.21
2018/12/5,2481.79,3252,4502.7
2018/12/6,2434.49,3181.67,4411.09
2018/12/7,2430.72,3181.56,4410.96
2018/12/10,2408.61,3144.76,4359.31
2018/12/11,2415.58,3159.82,4395.57
2018/12/12,2423.32,3170.61,4393.32
2018/12/13,2457.9,3219.69,4443.16
2018/12/14,2423.38,3165.91,4337.1
2018/12/17,2425.94,3161.2,4330.65
2018/12/18,2397.87,3128.43,4307.27
2018/12/19,2369.55,3091.13,4247.9
2018/12/20,2334.92,3067.42,4259.76
2018/12/21,2306.15,3029.4,4231.14
2018/12/24,2309.23,3038.2,4274.72
2018/12/25,2297.33,3017.28,4225.51
2018/12/26,2281.56,3002.03,4208.41
2018/12/27,2276.06,2990.51,4161.27
2018/12/28,2293.1,3010.65,4168.04
2019/1/2,2262.79,2969.54,4131.96
2019/1/3,2269.24,2964.84,4112.81
2019/1/4,2314.65,3035.87,4210.88
2019/1/7,2314.32,3054.3,4288.32
2019/1/8,2305.17,3047.7,4277.3
2019/1/9,2332.72,3078.48,4288.77
2019/1/10,2331.85,3072.69,4281.86
2019/1/11,2354.5,3094.78,4314.88
2019/1/14,2331.14,3067.78,4286.55
2019/1/15,2378.37,3127.99,4347.36
2019/1/16,2381.22,3128.65,4336.88
2019/1/17,2371.35,3111.42,4303.73
2019/1/18,2417.36,3168.17,4347.81
2019/1/21,2432.49,3185.64,4373.63
2019/1/22,2401.23,3143.32,4308.25
2019/1/23,2397.05,3141.05,4315.68
2019/1/24,2411.56,3158.78,4338.17
2019/1/25,2441.64,3184.47,4318.44
2019/1/28,2437.03,3183.78,4307.22
2019/1/29,2455.9,3193.97,4254.29
2019/1/30,2440.01,3168.48,4211.62
2019/1/31,2483.47,3201.63,4176.47
2019/2/1,2499.64,3247.4,4294.27
2019/2/11,2527.47,3306.47,4402.87
2019/2/12,2533.18,3330.34,4439.49
2019/2/13,2580.61,3397.03,4512.41
2019/2/14,2576.31,3402.14,4532.17
2019/2/15,2517.46,3338.7,4502.73
2019/2/18,2582.85,3445.74,4661
2019/2/19,2579.05,3439.61,4667.28
2019/2/20,2588.17,3451.93,4667.62
2019/2/21,2577.23,3442.71,4659.14
2019/2/22,2623.07,3520.12,4777.3
2019/2/25,2787.7,3729.48,5044.35
2019/2/26,2733.9,3684.69,5038.54
2019/2/27,2750.34,3678.39,5017.88
2019/2/28,2743.97,3669.37,5025.29
2019/3/1,2819.47,3749.71,5067.23
2019/3/4,2832.59,3794.1,5158.25
2019/3/5,2828.87,3816.01,5295.29
2019/3/6,2840.27,3848.09,5390.03
2019/3/7,2789.7,3808.85,5458.62
2019/3/8,2685.59,3657.58,5245.7
2019/3/11,2708.6,3729.95,5456.38
2019/3/12,2719.77,3755.35,5551
2019/3/13,2723.96,3724.19,5424.86
2019/3/14,2729.13,3698.49,5298.5
2019/3/15,2755.81,3745.01,5359.01
2019/3/18,2825.18,3851.75,5501.18
2019/3/19,2806.9,3833.96,5522.18
2019/3/20,2812.92,3835.44,5515.79
2019/3/21,2802.96,3836.89,5589.48
2019/3/22,2795.39,3833.8,5622.14
2019/3/25,2718.18,3742.83,5549.67
2019/3/26,2706.15,3700.44,5394.88
2019/3/27,2741.59,3743.39,5447.88
2019/3/28,2733.97,3728.4,5370.12
2019/3/29,2838.51,3872.34,5547.66
2019/4/1,2892.62,3973.93,5757.84
2019/4/2,2888.53,3971.29,5775.55
2019/4/3,2920,4022.16,5836.04
2019/4/4,2951.98,4062.23,5871.56
2019/4/8,2962.27,4057.23,5847.63
2019/4/9,2967.51,4075.43,5858.05
2019/4/10,2979.1,4085.85,5850.76
2019/4/11,2928.43,3997.58,5727.17
2019/4/12,2920.52,3988.62,5714.37
2019/4/15,2924.93,3975.52,5655.98
2019/4/16,3023.03,4085.79,5777.01
2019/4/17,3017.42,4087.24,5807.73
2019/4/18,3004.92,4072.08,5775.17
2019/4/19,3042.43,4120.61,5810.18
2019/4/22,2970.49,4025.61,5723.04
2019/4/23,2978.85,4019.01,5628.06
2019/4/24,2974.85,4030.09,5679.73
2019/4/25,2928,3941.82,5458.42
2019/4/26,2892.86,3889.27,5408.03
2019/4/29,2939.41,3900.33,5265.6
2019/4/30,2945.24,3913.21,5307.56
2019/5/6,2805.04,3684.62,4908.8
2019/5/7,2806.26,3720.67,4973.4
2019/5/8,2758.24,3667.46,4947.74
2019/5/9,2698.78,3599.7,4888.41
2019/5/10,2793.76,3730.45,5064.32
2019/5/13,2741.11,3668.73,5005.9
2019/5/14,2724.73,3645.15,4965.61
2019/5/15,2783.54,3727.09,5076.56
2019/5/16,2791.41,3743.96,5108.36
2019/5/17,2735.21,3648.76,4942.58
2019/5/20,2715.43,3617.79,4923.56
2019/5/21,2739.79,3666.78,5009.87
2019/5/22,2725.73,3649.38,4976.39
2019/5/23,2685.93,3583.96,4872.92
2019/5/24,2702.03,3593.91,4841.76
2019/5/27,2722.33,3637.2,4962.95
2019/5/28,2748.8,3672.26,4955.49
2019/5/29,2755.81,3663.91,4956.86
2019/5/30,2742.96,3641.18,4926.4
2019/5/31,2728.95,3629.79,4912
2019/6/3,2743.06,3632.01,4853.82
2019/6/4,2721.31,3598.47,4795.41
2019/6/5,2719.59,3597.11,4783.82
2019/6/6,2706.76,3564.68,4678.78
2019/6/10,2743.37,3610.74,4725.26
2019/6/11,2812.9,3719.28,4901.47
2019/6/12,2796.73,3691.1,4863.49
2019/6/13,2794.54,3685.39,4877.65
2019/6/14,2785.61,3654.88,4795.53
2019/6/17,2793.7,3654.82,4802.82
2019/6/18,2806.45,3667.62,4797.15
2019/6/19,2842.74,3715.94,4858.92
2019/6/20,2942.63,3828.52,4954.73
2019/6/21,2938.77,3833.94,5021.31
2019/6/24,2949.52,3841.27,5024.2
2019/6/25,2910.12,3801.31,4974.99
2019/6/26,2903.49,3794.33,4962.59
2019/6/27,2937.13,3834.82,5007.48
2019/6/28,2930.6,3825.59,4950.48
2019/7/1,3002.94,3935.81,5100.26
2019/7/2,2999.08,3937.17,5084.41
2019/7/3,2964.73,3893.53,5040.72
2019/7/4,2953.27,3873.1,5025.02
2019/7/5,2961.92,3893.2,5042.66
2019/7/8,2897.51,3802.79,4870.78
2019/7/9,2881.55,3793.13,4881.62
2019/7/10,2878.78,3786.74,4843.86
2019/7/11,2887.83,3785.22,4844.55
2019/7/12,2902.13,3808.73,4861.57
2019/7/15,2902.61,3824.19,4925.32
2019/7/16,2884.56,3806.84,4932.05
2019/7/17,2875.03,3804.64,4929.09
2019/7/18,2859.16,3768.4,4844.11
2019/7/19,2895.62,3807.96,4878.69
2019/7/22,2881.9,3781.68,4776.57
2019/7/23,2881.1,3789.91,4823.92
2019/7/24,2906.55,3819.83,4873.03
2019/7/25,2931.18,3851.07,4891.64
2019/7/26,2939.35,3858.57,4898.11
2019/7/29,2930.49,3854.27,4897.02
2019/7/30,2944.03,3870.32,4922.92
2019/7/31,2912.66,3835.36,4903.2
2019/8/1,2887.87,3803.47,4870.47
2019/8/2,2843.77,3747.44,4809.92
2019/8/5,2786.72,3675.69,4751.98
2019/8/6,2760.68,3636.33,4650.56
2019/8/7,2747.25,3621.43,4626.36
2019/8/8,2786.87,3669.29,4656.1
2019/8/9,2772.15,3633.53,4600.35
2019/8/12,2824.8,3699.1,4685.05
2019/8/13,2792.91,3665.75,4658.39
2019/8/14,2804.36,3682.4,4683.84
2019/8/15,2814.39,3694,4706.55
2019/8/16,2824.23,3710.54,4722.66
2019/8/19,2877.23,3791.09,4875.04
2019/8/20,2875.65,3787.73,4872.61
2019/8/21,2869.22,3781.76,4882.72
2019/8/22,2878,3793.51,4887.91
2019/8/23,2917.38,3820.86,4887.9
2019/8/26,2863.48,3765.91,4855.46
2019/8/27,2887.24,3816.95,4936.12
2019/8/28,2867.03,3802.58,4928.19
2019/8/29,2855.45,3790.19,4934.18
2019/8/30,2872.4,3799.59,4886.49
2019/9/2,2894.96,3848.32,5008.3
2019/9/3,2892.18,3853.61,5044.18
2019/9/4,2919.68,3886,5093.27
2019/9/5,2955.84,3925.32,5138.41
2019/9/6,2981.07,3948.51,5154.64
2019/9/9,2981.59,3972.95,5263.46
2019/9/10,2969.8,3959.27,5245.31
2019/9/11,2957.14,3930.1,5217.29
2019/9/12,2999.56,3972.38,5242.61
2019/9/16,2982.45,3957.72,5250.34
2019/9/17,2937.01,3891.22,5140.45
2019/9/18,2954.36,3910.08,5141.04
2019/9/19,2956.83,3924.38,5191.67
2019/9/20,2963.43,3935.65,5204.48
2019/9/23,2930.91,3890.66,5171.48
2019/9/24,2940.08,3901.08,5180.74
2019/9/25,2928.84,3870.98,5087.01
2019/9/26,2927.88,3841.14,4970.24
2019/9/27,2929.47,3852.65,5005.63
2019/9/30,2897.7,3814.53,4940.9
2019/10/8,2922.35,3837.68,4941.76
2019/10/9,2922.98,3843.24,4982.95
2019/10/10,2940.8,3874.64,5046.36
2019/10/11,2983.12,3911.73,5055.52
2019/10/14,3013.53,3953.24,5131.13
2019/10/15,3015.42,3936.25,5061
2019/10/16,3004.72,3922.69,5038.36
2019/10/17,3011.75,3925.22,5029.85
2019/10/18,2963.18,3869.38,4961.81
2019/10/21,2968.91,3880.84,4951.04
2019/10/22,2973.22,3895.88,5005.55
2019/10/23,2954.31,3871.08,4967.19
2019/10/24,2959.03,3870.67,4958.25
2019/10/25,2967.05,3896.79,4994.57
2019/10/28,2981.36,3926.59,5084.47
2019/10/29,2968.28,3910.23,5007.71
2019/10/30,2952.12,3891.23,4947.9
2019/10/31,2954.73,3886.75,4917.42
2019/11/1,3002.65,3952.39,4962.35
2019/11/4,3022.27,3978.12,4987.84
2019/11/5,3039.98,4002.81,5025.3
2019/11/6,3032.79,3984.88,4974.73
2019/11/7,3033.3,3991.87,5007.07
